ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
IRCON,IRCON INTERNATIONAL LTD,Industrials,Engineering & Construction,"Ircon International Limited, together with its subsidiaries, engages in the provision of construction services. It undertakes construction of new railway lines; rehabilitation/conversion of existing lines, station buildings and facilities, and bridges; construction of railway bridges, tunnels, and signaling and telecommunication networks; railway electrification works; wet leasing of locomotives; and setting up of production units for manufacture rolling stock, maintenance depots/workshops, concrete sleepers, and track components on turn-key basis. The company is also involved in the construction of roads and highways; bridges and flyovers; and commercial, institutional, industrial, and residential and multifunctional complexes, as well as airport hangars and runways, airport terminal buildings, station buildings and facilities, hospitals, business centers, and workshops/warehouses; and provision of HVAC, electrification, plumbing, firefighting, and hanger maintenance services. In addition, it engages in the railway, industrial, workshop, and power supply electrification works; renewable solar energy works; and distribution network works, as well as offers turnkey project management services, including design, supply, erection, testing, and commissioning services. Further, it provides turnkey solutions for signaling and communication projects. The company operates in India, Iraq, Iran, Saudi Arabia, the United Kingdom, Jordan, Turkey, Indonesia, Malaysia, Algeria, Bangladesh, Nepal, Afghanistan, Nigeria, Liberia, Syria, Tanzania, Zambia, Brazil, Mozambique, Ethiopia, Sri Lanka, South Africa, Bhutan, and Myanmar. The company was formerly known as Indian Railway Construction Company Limited. Ircon International Limited was incorporated in 1976 and is headquartered in New Delhi, India.",0,127129509888.0,43067700000.0,9080800000.0,51411200000.0,72262900000.0,-11095300000.0,13210700000.0,2641700000.0,7274100000.0,195212800000.0,2025,INR,https://finance.yahoo.com/quote/IRCON.NS/balance-sheet/,YFINANCE,
IRCTC,INDIAN RAIL TOUR CORP LTD,Consumer Cyclical,Travel Services,"Indian Railway Catering & Tourism Corporation Limited engages in the provision of catering and hospitality, Internet ticketing, travel and tourism, and packaged drinking water services in India. The company operates through four segments: Catering & Hospitality, Travel & Tourism, Internet Ticketing, and Packaged Drinking Water. It provides mobile catering services for Vande Bharat, Rajdhani, Shatabdi, Duronto, Gatiman, Tejas, and mail/express trains as well as engages in the side vending and e-catering activities; and operates and maintains food plazas, fast food units, food courts, refreshment rooms, mini stores, base kitchens, executive lounges, retiring rooms, Rail Yatri Niwas/BNR hotels, and non-railway catering units. The company also offers tourism products and services comprising domestic tour packages, inbound tourist targeted tours, mass tourism, outbound tour packages, and air ticket and corporate travel; and other tourism activities, such as event management, booking of charter trains and coaches, hill and heritage charters, saloon tours and charters, online reservation and accommodation facilities, and adventure tourism. In addition, it offers packaged drinking water under the Rail Neer name; and train ticket booking and travel insurance services, as well as operates irctctourism.com, a tourism portal. The company was incorporated in 1999 and is based in New Delhi, India.",0,430320025600.0,897963000.0,17406000.0,22175233000.0,28029451000.0,8333656000.0,18267626000.0,168913000.0,13149023000.0,67994615000.0,2025,INR,https://finance.yahoo.com/quote/IRCTC.NS/balance-sheet/,YFINANCE,
ITC,ITC LTD,Consumer Defensive,Tobacco,"ITC Limited engages in the fast-moving consumer goods, paperboards, paper and packaging, and agri businesses in India and internationally. The company offers cigarettes and cigars; foods, including staples, spices, biscuits, confectionery and gums, snacks, noodles and pasta, beverages, dairy products, ready-to-eat meals, chocolates, coffee, and frozen foods; personal care products; education and stationery, such as balls, gels and roller pens, mechanical pencils, geometry boxes, erasers, sharpeners and rulers, wax crayons, plastic crayons, and sketch pens and oil pastels; safety matches; and agarbattis and dhoops under various brands, as well as operates a hotel under the ITC Grand Central name in Mumbai. It also provides virgin, recycled, coated barrier, cupstock base, liner, liquid packaging, antifungal, solid, and graphic boards, as well as specialty papers; surfacing, print base, barrier, overlay, and liner papers; plastic substitution products; and packaging products, including cartons, flexible, tobacco, and green packaging products. In addition, the company exports feed ingredients, food grains, marine products, processed fruits, coffee products, leaf tobacco products, and spices; and offers information technology services for the banking and financial services, healthcare, manufacturing, consumer goods, travel, and hospitality industries, as well as produces and commercializes seed potato technology products. Further, it provides property infrastructure maintenance; engineering, procurement and construction management and project management consultancy services; business consulting; and agro-forestry and other related services, as well as engages in the fabrication and assembly of machinery for tube filling, cartoning, wrapping, and conveyor solutions and engineering activities. ITC Limited was incorporated in 1910 and is headquartered in Kolkata, India.",0,3741925769216.0,2848400000.0,36249800000.0,200350200000.0,143341100000.0,176270400000.0,289225800000.0,450600000.0,347466300000.0,880906800000.0,2025,INR,https://finance.yahoo.com/quote/ITC.NS/balance-sheet/,YFINANCE,
ITI,ITI LTD,Technology,Communication Equipment,"ITI Limited engages in the manufacture, sale, and servicing of telecommunication equipment and building communication network infrastructures in India. The company's telecom products and solutions include switching, transmission, access, and subscriber premises equipment. It also offers 4G radio equipment, and defence electronics products and systems; encryptors for defence; and other telecom products, including laptops /smaash PCs, solar panels/ modules/ power packs, optical fiber cable, HDPE, ONT, OLT, ODC, and telephones and smart cards. In addition, the company is involved in contract manufacturing of water pipes, 4G RAN Equipment, Tablet PC, etc. Further, it provides optical fiber cable, solar panel, HDPE manufacturing; smart energy meters; surface mount technology assembly; 3D printing; military telephones; SARAL tablet; GPON; data center; and operates VSSC component screening and telecom testing center. Additionally, the company builds communication networks using internet protocol/multi-protocol label switching technology, optical fibre cable, microwave radio, and satellite communication channels; provides customized support; and engages in turnkey contracts/solutions. ITI Limited was founded in 1948 and is based in Bengaluru, India.",0,278780772352.0,14808000000.0,0.0,23549000000.0,84978300000.0,-1353100000.0,786100000.0,2243000000.0,-2148900000.0,104022900000.0,2025,INR,https://finance.yahoo.com/quote/ITI.NS/balance-sheet/,YFINANCE,
IVRCLINFRA,"IVRCLINFRA.NS,0P0000BYFY,0",,,,1,313159200.0,137940920000.0,14337650000.0,5726480000.0,272559580000.0,966240000.0,1986120000.0,32905620000.0,-32210500000.0,81607580000.0,2025,INR,https://finance.yahoo.com/quote/IVRCLINFRA.NS/balance-sheet/,SUCCESS_MANUAL,
JAGRAN,JAGRAN PRAKASHAN LIMITED,Communication Services,Publishing,"Jagran Prakashan Limited prints and publishes newspapers and magazines in India. It operates through Printing, Publishing and Digital; FM Radio Business; and Others segments. The company offers Dainik Jagran, a daily newspaper; Inext; Nai Dunia & Nav Dunia Rank Hindi newspapers; Mid-day, a compact newspaper; Inquilab; Mid-day Gujarati, a Gujarati newspaper; Punjabi Jagran; Sakhi editorial panel; and Khet Khalihaan, an agricultural magazine. It also operates Jagran.com, an online news and information portal; Naidunia.com, a Hindi news portal; Jagran hitech, offers content on technology, automobiles, and innovation; Punjabijagran.com, a Punjabi news portal; Gujaratijagran.com, a platform for news and content in Gujarati; Onlymyhealth.com, a health and wellness portal; Inquilab.com, an Urdu news portal for social reforms, education, and employment; Vishvas.News, a multilanguage fact-checking platform; Jagran Podcast, a digital streaming platform for podcast; Herzindagi.com, a woman-centric lifestyle and entertainment platform; Inextlive.com, a youth-centric portal; Jagran TV, an OTT platform offering video content; Thedailyjagran.com and mid.day, an English news portal; Jagran Local App; Jagran Fatafat, for sports, entertainment, buzz, and tech content; Jagranjosh.com, an educational and career platform; and Marathijagran.com, a news and content platform. In addition, the company offers media mobile applications; out-of-home (OOH) advertising solutions, which includes hoardings, billboards, transit media, digital OOH, retail signages, in-shop, and out-shop branding; and brand activations, event management, creative services, shoppers and retail marketing, integrated media campaigns, public health programs, and rural marketing conferences and exhibitions. Further, it operates radio stations under the Radio City brand name. The company was founded in 1942 and is based in Kanpur, India. The company is a subsidiary of Jagran Media Network Investment Private Limited.",0,14765665280.0,855263000.0,3446043000.0,8316566000.0,5133758000.0,2239445000.0,2654197000.0,209776000.0,1309269000.0,27341634000.0,2025,INR,https://finance.yahoo.com/quote/JAGRAN.NS/balance-sheet/,YFINANCE,
JBFIND,"JBFIND.NS,0P0000BJLZ,0",,,,1,352048960.0,23598300000.0,0.0,43700000.0,29085500000.0,39700000.0,-52700000.0,0.0,-52700000.0,558000000.0,2025,INR,https://finance.yahoo.com/quote/JBFIND.NS/balance-sheet/,YFINANCE,
JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Industrials,Airlines,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. Jet Airways (India) Limited was incorporated in 1992 and is based in Mumbai, India.",1,3880486656.0,35612100000.0,0.0,3474400000.0,222673200000.0,144100000.0,-8420600000.0,42800000.0,-10020600000.0,56320200000.0,2023,INR,https://finance.yahoo.com/quote/JETAIRWAYS.NS/balance-sheet/,SUCCESS_MANUAL,
JINDALPOLY,JINDAL POLY FILMS LIMITED,Consumer Cyclical,Packaging & Containers,"Jindal Poly Films Limited, together with its subsidiaries, manufactures and sells biaxially oriented polyethylene terephthalate (BOPET) films, and BOPP films in India and internationally. The company operates through Packaging Films; Nonwoven Fabrics; and Others  Coated Products segments. The company offers BOPP, thick and thin BOPET, CPP, lamination, metallized films, coated films, thermal lamination films, and capacitor films. It also provides polypropylene-based spunmelt and spunbond nonwoven fabrics; and labelling solutions. Jindal Poly Films Limited was incorporated in 1974 and is based in Gurugram, India.",0,32279343104.0,44195857000.0,489534000.0,39783174000.0,22013499000.0,2215687000.0,5370164000.0,1372788000.0,1097881000.0,109512974000.0,2025,INR,https://finance.yahoo.com/quote/JINDALPOLY.NS/balance-sheet/,YFINANCE,
JINDALSTEL,JINDAL STEEL LIMITED,Basic Materials,Steel,"Jindal Steel Limited operates in the steel, mining, and infrastructure sectors in India and internationally. It offers rails; medium and heavy hot-rolled parallel flange beams and column sections; plates and coils; angles and channels; cold heading quality, electrode quality, and high carbon wire rods; round bars; fabricated sections; Jindal Speedfloor concrete flooring solutions; Jindal Panther TMT rebars; semi-finished products, including slabs, billets, blooms, beam blank, and rounds; and Jindal Panther cement comprising Portland slag cement, Portland composite cement, and ground-granulated blast-furnace slag, as well as rockhard plates, cathode bards, and track shoes. The company also operates and maintains a total captive power plant capacity of 1,634 megawatts. In addition, it operates coal and iron ore mines located at various locations in India, Australia, and Africa. The company was formerly known as Jindal Steel & Power Limited and changed its name to Jindal Steel Limited in July 2025. Jindal Steel Limited was incorporated in 1979 and is based in New Delhi, India.",0,1239809261568.0,184060800000.0,13218400000.0,55199100000.0,165151800000.0,108239600000.0,84861600000.0,13750600000.0,28121300000.0,858393700000.0,2025,INR,https://finance.yahoo.com/quote/JINDALSTEL.NS/balance-sheet/,YFINANCE,
JKCEMENT,JK CEMENT LIMITED,Basic Materials,Building Materials,"J.K. Cement Limited manufactures and sells cement and its related products in India and internationally. The company offers grey cement products; JKMaxx paints, including interior and exterior emulsions, distemper, enamel, and primers; wall putty; and white cement. It also provides tile adhesives and grouts; and wood finishes, as well as construction chemicals solutions. The company was founded in 1975 and is headquartered in Kanpur, India.",0,421266489344.0,60282300000.0,3694400000.0,21427900000.0,39079100000.0,19393900000.0,22945600000.0,4507100000.0,8611200000.0,166815500000.0,2025,INR,https://finance.yahoo.com/quote/JKCEMENT.NS/balance-sheet/,YFINANCE,
JMTAUTO,JMT Auto,Consumer Cyclical,Auto Parts,Manufactures gears and shafts for commercial vehicles.,1,0.0,1267004000.0,1950000.0,2037000.0,1581410000.0,244539000.0,524909000.0,192289000.0,48565000.0,4026645000.0,2016,INR,https://AnnualReport,SUCCESS_MANUAL,
JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD,Industrials,Conglomerates,"Jaiprakash Associates Limited operates as a diversified infrastructure conglomerate in India and internationally. It constructs river valley, hydropower, and expressways projects for generation of power; undertakes EPC contracts; manufactures and sells lime, plaster, and Portland Pozzolana cement under the Jaypee Cement brand; and generates and transmits hydro and thermal power; as well as is involved in civil engineering construction activities. The company also operates hotels, golf courses, resorts, and spas; conducts sports related events; and develops golf courses, residences, retail hubs, educational and hospitality spaces, and townships. In addition, it manufactures and sells urea, micronutrients, zinc sulphate mono hydrate, and organic manure under the Jaypee Chaand Chaap brand; owns and operates the Jaypee hospital with various range of facilities; undertakes heavy engineering works; and operates waste treatment plants. Further, the company is involved in infrastructure development; investment in fertilizer business; coal and mineral extraction activity; real estate facility management; provision of civil aviation, consultancy, manpower supply, fabrication jobs, and hitech castings services; and manufacture of edible oils. Additionally, it provides education facilities, IT infrastructure management, networking and communication, multimedia and content development services, as well as e-learning and software solutions. Jaiprakash Associates Limited was founded in 1958 is based in Ghaziabad, India.",1,6121122304.0,184974200000.0,21400000.0,9444800000.0,170088000000.0,5575000000.0,-11138700000.0,11406000000.0,-27412100000.0,346020900000.0,2025,INR,https://finance.yahoo.com/quote/JPASSOCIAT.NS/balance-sheet/,YFINANCE,
JPINFRATEC,Jaypee Infratech,Real Estate,Real Estate Development,Focuses on toll roads and real estate development.,1,0.0,81040296667.0,95762379602.0,1597038656.0,72163577844.0,20389375800.0,13499328614.0,8953347397.0,3504401288.0,209330056776.0,2015,INR,https://AnnualReport,SUCCESS_MANUAL,
JSWENERGY,JSW ENERGY LIMITED,Utilities,Utilities - Independent Power Producers,"JSW Energy Limited generates and sells power in India. It has a power generation capacity of 10,875 MW, which includes 5,658MW of thermal, 1,391 MW of hydro, 1,671 of Wind, and 680 MW of solar. The company has operations in the States of Karnataka, Punjab, Maharashtra, Tamil Nadu, Himachal Pradesh, Odisha, Andhra Pradesh, Telangana, Madhya Pradesh, Chhattisgarh, Gujarat, and Rajasthan. The company engages in power transmission and trading activities; and coal mining in South Africa. JSW Energy Limited was incorporated in 1994 and is based in Mumbai, India.",0,894922129408.0,501856500000.0,84001400000.0,56508000000.0,117154200000.0,38384800000.0,60595900000.0,21910500000.0,19508900000.0,899389800000.0,2025,INR,https://finance.yahoo.com/quote/JSWENERGY.NS/balance-sheet/,YFINANCE,
JSWSTEEL,JSW STEEL LIMITED,Basic Materials,Steel,"JSW Steel Limited manufactures and sells iron and steel products in India and internationally. The company offers color coated steel products, color-coated roofing sheets, galvalume coil and sheets, aluminum-zinc sheets, galvanized corrugated sheets, tin plate products, lead-free coils and sheets, Al-Zn-Mg coated galvanized steel, multi-utility steel sheets, hot rolled and cold-rolled coils, cold rolled close annealed, electrical, coated steel products, TMT bars, wire rods, alloy steel products, and steel doors under the JSW Silveron+, JSW Radiance, JSW Everglow, JSW Colouron+, JSW Pragati+, JSW Vishwas, JSW Vishwas+, JSW Galvos, JSW Galveco, JSW Platina, JSW Neosteel, JSW Trusteel, JSW Avante, and JSW Magsure brands. It also trades in steel and allied products, and iron ore products; logistic infrastructure, real estate, and mining; and manufactures paints, forged steel ball, slabs, plates, pipes, and double jointing. In addition, the company engages in the production of gaseous and liquid form of oxygen, nitrogen, argon, and other products recoverable from separation of air; scrap shredding; management of logistic infrastructure of piombinos port area; and operation of coke oven and pellet plant, and steel plants. Its products are used in automotive, general engineering, machinery, projects, and construction sectors. The company was formerly known as Jindal Vijayanagar Steel Limited and changed its name to JSW Steel Limited in June 2005. JSW Steel Limited was founded in 1982 and is headquartered in Mumbai, India.",0,2941693984768.0,1192220000000.0,31810000000.0,182290000000.0,606260000000.0,208990000000.0,222490000000.0,78630000000.0,35040000000.0,2407420000000.0,2025,INR,https://finance.yahoo.com/quote/JSWSTEEL.NS/balance-sheet/,YFINANCE,
JYOTHYLAB,JYOTHY LABS LIMITED,Consumer Defensive,Household & Personal Products,"Jyothy Labs Limited, together with its subsidiaries, manufactures and markets fabric care, dishwashing, personal care, and household insecticides products in India and internationally. It operates through Dishwashing, Fabric Care, Household Insecticides, Personal Care, and Others segments. The Dishwashing segment offers dish wash bars, gels, and liquids, as well as dish wash scrubbers, steel scrubbers, and powders under the Pril and Exo brands. The Fabric Care segment provides fabric whiteners, enhancers, and conditioner; detergent powders; and detergent liquids and bar soaps under the Henko, Mr. White, Ujala, and More light brands. The Household Insecticides segment offers mosquito repellent coils, aerosol, liquids, and racquet, as well as surface cleaners and air care products under the Maya, T- Shine, and Maxo brands. The Personal Care segment provides body soaps, toothpastes, deodorants, talcum powders, after shave products, and hand washes under the Margo, FA, and Neem Active brands. The Others segment offers incense sticks under the Maya brand; and toilet and floor cleaner products. The company also provides dry cleaning and laundry services under the Fabric Spa brand. The company was formerly known as Jyothy Laboratories Limited and changed its name to Jyothy Labs Limited in July 2019. Jyothy Labs Limited was founded in 1983 and is based in Mumbai, India.",0,80397942784.0,612800000.0,7926000000.0,7540400000.0,5107700000.0,3114100000.0,5508700000.0,59300000.0,3704300000.0,26907800000.0,2025,INR,https://finance.yahoo.com/quote/JYOTHYLAB.NS/balance-sheet/,YFINANCE,
KALYANKJIL,KALYAN JEWELLERS IND LTD,Consumer Cyclical,Luxury Goods,"Kalyan Jewellers India Limited, together with its subsidiaries, engages in the manufacture and retail of various gold and precious stone studded jewelry products. It offers gold, diamond, silver, platinum, gemstone, and white and rose gold jewelries, including wedding, staple regional, aspirational, studded, and other jewelries. The company also provides chains, necklaces, bangles, bracelets, nose studs, choker, jewelry, and moti sets, daily wear, vaddanam, rings, earrings, pendants, anklets, pearls, studs, jhumka, lockets, harams, kadas, payals, and second studs. It offers its products under MUDHRA, NIMAH, ANOKHI, RANG, TEJASVI, ZIAH, LAYA, GLO, CANDERE, VEDHA, APOORVA, HERA, and MUHURAT brand names. In addition, the company operates showrooms in India and the Middle East, as well as My Kalyan Grassroots stores. Further, it sells its products through an online platform, candere.com. Kalyan Jewellers India Limited was founded in 1993 and is headquartered in Thrissur, India.",0,456285585408.0,49593560000.0,71880000.0,3703300000.0,88107040000.0,12094040000.0,16449130000.0,3425910000.0,7148000000.0,151259450000.0,2025,INR,https://finance.yahoo.com/quote/KALYANKJIL.NS/balance-sheet/,YFINANCE,
KANSAINER,KANSAI NEROLAC PAINTS LTD,Basic Materials,Specialty Chemicals,"Kansai Nerolac Paints Limited manufactures and supplies paints, varnishes, enamels, and lacquers in India. It offers interior and exterior wall paints, wood coatings, metal enamel paints, and ancillary paints, as well as adhesives and waterproofing products; interior textures; general industrial, powder, coil, automotive, auto refinish, and floor coatings; wood finishes, waterproofing solutions, and construction chemicals; and decorative and soldier paints. The company also provides painters, background check, guidance, color consultation, on-site sanitation, quotation, and color selection tools services. It serves residential, commercial, retail, industrial, governmental, and institutional customers, as well as automotive, consumer durables, machinery, equipment, and structural industries. The company was formerly known as Goodlass Nerolac Paints Limited and changed its name to Kansai Nerolac Paints Limited in April 2006. The company was incorporated in 1920 and is headquartered in Mumbai, India. Kansai Nerolac Paints Limited is a subsidiary of Kansai Paint Co., Ltd.",0,152553390080.0,2963900000.0,179400000.0,21335800000.0,14506000000.0,6723600000.0,17109800000.0,312500000.0,11429500000.0,82170300000.0,2025,INR,https://finance.yahoo.com/quote/KANSAINER.NS/balance-sheet/,YFINANCE,
KEC,KEC INTL. LIMITED,Industrials,Engineering & Construction,"KEC International Limited engages in the engineering, procurement, and construction (EPC) business. It designs, manufactures, supplies, and erects transmission lines on turnkey basis; executes gas insulated transmission lines; undertakes EPC projects of high voltage electrical switching and distribution substations, as well as transmission lines in oil field areas; and turnkey solutions for railway contracts. The company also provides civil engineering solutions for transportation; urban infrastructure; industrial; residential and defense; commercial, public space, and datacenters; water; and international projects. In addition, it is involved in the provision of solar EPC services for large solar PV projects and PV solutions for industrial and commercial consumers; and design and engineering, project execution and management, bid management, and project feasibility analysis for large-scale solar photovoltaic power plants, as well as roof-top solar PV projects. Further, the company undertakes the construction of oil and gas / slurry pipelines and composite mechanical, civil, electrical, and instrumentation work in hydrocarbon facilities. The company manufactures and exports power cables, including EHV, HT and LV, telecom and optical fiber cables, control and instrumentation cables, and railway cables and conductors; special-purpose cables, such as cathodic protection, concentric, flat submersible, electric vehicle charging, hybrid, and green cables; and provides turnkey cabling solutions. KEC International Limited was founded in 1945 and is headquartered in Mumbai, India. KEC International Limited is a subsidiary of RPG Enterprises Limited.",0,150123495424.0,39574800000.0,2830500000.0,6161200000.0,162268800000.0,4190700000.0,15643600000.0,6531900000.0,5707400000.0,221799200000.0,2025,INR,https://finance.yahoo.com/quote/KEC.NS/balance-sheet/,YFINANCE,
KEI,KEI INDUSTRIES LTD.,Industrials,Electrical Equipment & Parts,"KEI Industries Limited manufactures, markets, and sells wires and cables in India and internationally. It operates in three segments: Cable & Wires; Engineering, Procurement and Construction; and Stainless Steel Wire. The company offers extra-high voltage, high tension, and low-tension power cables; control and instrumentation cables; specialty, single-core, and multi-core flexible cables; elastomeric/rubber and solar cables; fire survival/resistant cables; flat, EV charging, ESP, and medium voltage covered conductor cables; conflame green + wires; communication and thermocouple cables; and submersible marine and offshore cables, as well as stainless steel, winding, and house wires. It also provides engineering, procurement, and construction solutions in the areas of gas-insulated GIS, and air-insulated substations AIS; overhead and underground power transmission and distribution systems; and railway electrification/substation on a turnkey basis, as well as project management services. The company exports its products to approximately 60 countries. It serves the power, refinery, railway, automobile, cement, steel, fertilizer, textile, real estate, infrastructure, oil and gas, defense, chemical, metal, IT, pharma, manufacturing, renewables energy, non-metal, data center, consumer durable, government, public, private, and other sectors through dealers and distributors. The company was founded in 1968 and is headquartered in New Delhi, India.",0,426254368768.0,2172080000.0,10550000.0,13905540000.0,13480140000.0,-322130000.0,10514600000.0,443500000.0,6964140000.0,72346030000.0,2025,INR,https://finance.yahoo.com/quote/KEI.NS/balance-sheet/,YFINANCE,
KFA,Kingfisher Airlines,Industrials,Airlines,Former major passenger airline carrier in India.,1,0.0,120012407000.0,114749000.0,1822673000.0,84359408000.0,-8855500000.0,-18278910000.0,12763352000.0,-23280075000.0,90800286000.0,2012,INR,https://AnnualReport,SUCCESS_MANUAL,
KOUTONS,Koutons Retail,Consumer Cyclical,Apparel Retail,Apparel retail chain focusing on the mid-premium segment.,1,0.0,6598973000.0,0.0,370533000.0,2031453000.0,1079708000.0,2287025000.0,906598000.0,817997000.0,11666468000.0,2010,INR,https://AnnualReport,SUCCESS_MANUAL,
KPITTECH,KPIT TECHNOLOGIES LIMITED,Technology,Software - Infrastructure,"KPIT Technologies Limited provides embedded software, artificial intelligence, and digital solutions for the automobile and mobility sector in the Americas, the United Kingdom, rest of Europe, and internationally. The company offers autonomous driving and advanced driver assistance system solutions, including system engineering and functional safety; platform and software integration; integrated domain validation; ADAS features development, AI based perception and planning, and cloud and devOps; body electronics, high performance compute application and zonal ECUs and single function ECU; chassis; edge to cloud integration services, HW-SW disaggregation, and validation services; and charging platform, battery management system platform, AUTOSAR-compliant platform, FCEV solution, and vehicle control unit. It provides vehicle OS comprising E/E architecture, and middle development and integration services; cloud, edge analytics, and data management; and vehicle engineering and design. In addition, the company offers virtual engineering, integrated diagnostic and aftersales transformation, and validation. The company was formerly known as KPIT Engineering Limited and changed its name to KPIT Technologies Limited in March 2019. KPIT Technologies Limited was founded in 1990 and is headquartered in Pune, India.",0,193506852864.0,3448670000.0,13780950000.0,15661670000.0,17217970000.0,13895270000.0,13998990000.0,423920000.0,8396000000.0,50329620000.0,2025,INR,https://finance.yahoo.com/quote/KPITTECH.NS/balance-sheet/,YFINANCE,
KPRMILL,KPR MILL LTD.,Consumer Cyclical,Textile Manufacturing,"K.P.R. Mill Limited operates as an integrated apparel manufacturing company in India and internationally. It operates through three segments: Textile, Sugar, and Others. The company offers compact, combed, carded, polyester cotton, viscose, grindel, red label, colour melange, cotton, poly cotton, melange, BCI, organic, and CMIA REEL yarns; knitted cotton fabrics; and readymade garments comprising casual, sports, active, sleep, and work wear for men, women, and children. It also produces sugar; ethanol; green energy through co-gen power; and wind power; and acts as a dealer for cars. It offers its products under FASO brand name. K.P.R. Mill Limited was founded in 1984 and is based in Coimbatore, India.",0,298234413056.0,4659600000.0,16100000.0,5799900000.0,7752000000.0,14013200000.0,13104600000.0,398100000.0,8151100000.0,59615200000.0,2025,INR,https://finance.yahoo.com/quote/KPRMILL.NS/balance-sheet/,YFINANCE,
KSK,KSK Energy Ventures,Energy,Utilities,Develops and operates thermal power plants.,1,0.0,7801010000.0,0.0,12550000.0,14063220000.0,-86830000.0,-489880000.0,1380600000.0,-3835320000.0,44006270000.0,2018,INR,https://AnnualReport,SUCCESS_MANUAL,
KSS,KSS Limited,Consumer Cyclical,Entertainment,Engaged in cinematic exhibition and jewelry retail.,1,0.0,158700000.0,77673000.0,285000.0,37990000.0,25857000.0,-24910000.0,431000.0,-27053000.0,2893868000.0,2016,INR,https://AnnualReport,SUCCESS_MANUAL,
KWALITY,Kwality Limited,Consumer Defensive,Packaged Foods,Engages in processing and sale of dairy products.,1,0.0,18065534000.0,13867000.0,542068000.0,12337670000.0,1297527000.0,3784688000.0,1472781000.0,1442479000.0,22620053000.0,2016,INR,https://AnnualReport,SUCCESS_MANUAL,
LALPATHLAB,DR. LAL PATH LABS LTD.,Healthcare,Diagnostics & Research,"Dr. Lal PathLabs Limited operates laboratories for carrying out pathological investigations in India and internationally. The company provides pathological investigations of various branches of bio-chemistry, hematology, histopathology, microbiology, electrophoresis, immuno-chemistry, immunology, virology, cytology, and other pathological and radiological investigations. It also offers phlebotomist training programs. The company was founded in 1949 and is based in Gurugram, India.",0,230390005760.0,1574300000.0,7991850000.0,11640720000.0,4023530000.0,5688850000.0,7890260000.0,223050000.0,4871380000.0,27167870000.0,2025,INR,https://finance.yahoo.com/quote/LALPATHLAB.NS/balance-sheet/,YFINANCE,
LATENTVIEW,LATENT VIEW ANALYTICS LTD,Industrials,Consulting Services,"Latent View Analytics Limited provides business analytics, consulting services, data engineering, generative AI, and digital solutions in India, the United States, Singapore, the United Kingdom, and the Netherlands. Its solutions include marketing, customer, HR, supply chain, and finance and risk analytics services. The company also offers data engineering services, including data migration, data activation, data platform modernization, and data quality solutions; data science solutions, such as descriptive, prescriptive, predictive, unstructured, and causal analytics services; and data visualization solutions. It serves technology, industrials, consumer packaged goods, retail, and financial services sectors. The company was incorporated in 2006 and is based in Chennai, India.",0,59811659776.0,287600000.0,3614820000.0,6604700000.0,1326860000.0,1304740000.0,2643900000.0,63400000.0,1741830000.0,17886340000.0,2025,INR,https://finance.yahoo.com/quote/LATENTVIEW.NS/balance-sheet/,YFINANCE,
LAURUSLABS,LAURUS LABS LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,"Laurus Labs Limited, together with its subsidiaries, manufactures and sells medicines and active pharmaceutical ingredients (APIs) in India and internationally. The company offers Generics APIs and oral solid formulations for advanced intermediates for anti-retroviral (ARV), antidiabetic, cardiovascular, anti-asthma, ophthalmology, oncology, gastroenterology, and hepatitis C therapeutic areas. It also provides biotechnology services used in the nutraceutical, dietary supplements, alternate food proteins, and cosmeceutical products. In addition, the company develops novel enzymatic solutions for industrial biotechnology, and animal origin free recombinant proteins and enzymes for biopharma; and offers business support services for pharmaceuticals field. Laurus Labs Limited was incorporated in 2005 and is based in Hyderabad, India.",0,587397529600.0,27637300000.0,2656200000.0,995400000.0,35397200000.0,6016500000.0,11209800000.0,2065900000.0,3583200000.0,93355700000.0,2025,INR,https://finance.yahoo.com/quote/LAURUSLABS.NS/balance-sheet/,YFINANCE,
LEEL,"LEEL.NS,0P0000BH66,0",,,,1,116963504.0,147300000.0,0.0,1400000.0,15300000.0,3141100000.0,-7616700000.0,3100000.0,-7619800000.0,1071000000.0,2025,INR,https://finance.yahoo.com/quote/LEEL.NS/balance-sheet/,YFINANCE,
LITL,Lanco Infratech,Industrials,Engineering & Construction,Operates as an EPC company in power and infrastructure.,1,0.0,372201200000.0,0.0,0.0,145614800000.0,27141000000.0,18327500000.0,30602100000.0,-20367400000.0,526730200000.0,2015,INR,https://AnnualReport,SUCCESS_MANUAL,
