ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
HITACHIQM,HITACHIQM LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/HITACHIQM.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
DABUR,DABUR INDIA LTD,Consumer Defensive,Household & Personal Products,"Dabur India Limited operates as a fast moving consumer goods company worldwide. It operates through Consumer Care Business, Foods Business, Retail Business, and Other segments. The company provides health supplements under the Dabur Chyawanprash, Dabur Honey, and Dabur Glucose brand name; digestive products under the Hajmola and Pudin Hara; cough and cold products under the Honitus brands name; rejuvenators under the Shilajit brand name; health juices; nutraceuticals under the Siens brand name; and baby care products under the Dabur Lal Tail, Janma Ghunti, Gripe Water, and Dabur Baby brand names, as well as Ayurvedic Ethicals. It also offers hair care products under the Dabur Amla Hair Oil, Vatika, and Cool King brands; oral care products under the Dabur Red Toothpaste, Dabur Meswak, and Dabur Herb'l Toothpaste brand names; skin care products, including rose water, moisturising creams and lotions, soaps, body wash, toners, facial bleaches, and depilatory creams under the Dabur Gulabari and Fem & OxyLife brand names; and home care products, such as air fresheners under Odonil name, mosquito repellents under the Odomos brand, and surface cleaners under the Sanifresh brand name. In addition, the company provides beverages under the Réal and Réal Activ brand names; foods under the Dabur and Hommade brands; and spices under the Badshah brand, as well as edible oils and ghee which includes Dabur Cold Pressed Mustard Oil, Dabur Cold Pressed Sesame Oil, Dabur Cold Pressed Groundnut Oil, Dabur Virgin Coconut Oil and Dabur 100% Cow Ghee. It also operates specialized beauty retail stores that offer a range of cosmetics, fragrances, skin care, and personal care products, as well as beauty and fashion accessories under the NewU brand name. Dabur India Limited was founded in 1884 and is based in Ghaziabad, India.",0,753374855168.0,9500800000.0,11488900000.0,25099300000.0,43184400000.0,19867500000.0,28503800000.0,1468900000.0,17676300000.0,162322800000.0,2025.0,INR,https://finance.yahoo.com/quote/DABUR.NS/balance-sheet/,yfinance,
HDIL,HOUSING DEV & INFRA LTD,Real Estate,Real Estate - Diversified,"Housing Development and Infrastructure Limited engages in the real estate construction, development, and other related activities in India. The company's residential projects include apartment complexes, towers, and townships; commercial projects comprise office spaces and multiplex cinemas; and retail projects consists of shopping malls. It also develops slum rehabilitation projects. The company was incorporated in 1996 and is based in Mumbai, India.",1,1065932736.0,28232200000.0,0.0,170217000.0,62424989000.0,-4052000.0,10208000.0,0.0,-113000.0,39475619000.0,2025.0,INR,https://finance.yahoo.com/quote/HDIL.NS/balance-sheet/,yfinance,
HAL,HINDUSTAN AERONAUTICS LTD,Industrials,Aerospace & Defense,"Hindustan Aeronautics Limited engages in the design, development, manufacture, repair, overhaul, upgrade, and servicing of aircraft, helicopters, aero-engines, avionics, accessories, and aerospace structures in India and internationally. The company offers basic trainer and light combat aircraft, light transport aircraft, intermediate jet trainer aircraft, light utility and combat helicopters, maritime utility helicopters, and turbofan and turboshaft engines, as well as aerospace products, which include aluminum alloy riveted structures, propellant tanks, and cryogenic engines. It also provides avionics, accessories, and materials comprising flight data recorders, laser range systems, head up displays, auto stabilizers, inertial navigation systems, hydraulic pumps, fuel management systems, oxygen systems, gyroscopic/barometric instruments, panel instruments, ejector release units, flight control systems, wheels and brake systems, ground radars, radar computers, missile inertial navigation solutions, air borne secondary radars, radio navigation equipment, communication equipment, rolled rings, rubber products, powder metallurgy, forgings, and castings. In addition, the company offers air data computer that measures pressure altitude, calibrated airspeed, true airspeed, Mach number, vertical speed, and temperature in the atmosphere. Further, the company provides various services in the areas of aircraft and helicopters MRO, and power plants, as well as systems, accessories, and avionics. It serves space, defense, and civil industries. Hindustan Aeronautics Limited was incorporated in 1940 and is based in Bengaluru, India.",0,2741910372352.0,11600000.0,27071900000.0,381816700000.0,440952500000.0,136434600000.0,122386100000.0,86800000.0,83641300000.0,1062668500000.0,2025.0,INR,https://finance.yahoo.com/quote/HAL.NS/balance-sheet/,yfinance,
FSL,FIRSTSOURCE SOLU. LTD.,Technology,Information Technology Services,"Firstsource Solutions Limited provides tech-enabled business processes in India, the United Kingdom, the United States, the United Arab Emirates, and internationally. It operates through Healthcare; Banking and Financial Services; Communication, Media and Technology; and Diverse Industries segments. The company offers various banking and financial services and solutions, including customer acquisition, onboarding, transaction processing and payments, disputes and complaints, servicing, bereavement and power of attorney, fraud and financial crime, and account closure; lending services, such as origination, post-closing, title, settlement, and quality control and due diligence services; and collections. It also provides health plan services comprising claims operations, enrollment and billing, customer service, care coordination, credential provider, data and network management, benefit coding, maintenance, coverage, Medicaid enrollment, prior authorization, medical coding, denial management and prevention, patient billing and collections, and receivables management; and communication services, such as sales and retention, tech ops, receivables and collections management, and generative AI. In addition, it offers media/edtech solutions, such as content development and enrichment, learner support, student pre-registration and enrollment, and digital collections; and other services for retention and loyalty, meter-to-cash operations, crisis/contingency management, smart meter conversions, debt management, and complaints handling industries; and consulting services. It serves banking and financial services, healthcare, communications, media and technology, retail, energy, and utilities sectors. The company was formerly known as ICICI Onesource Limited and changed its name to Firstsource Solutions Limited in November 2006. The company was incorporated in 2001 and is based in Mumbai, India. Firstsource Solutions Limited is a subsidiary of RPSG Ventures Limited.",0,153169723392.0,25692620000.0,38046840000.0,775120000.0,24286850000.0,7010960000.0,12439320000.0,1478760000.0,5944550000.0,79222330000.0,2025,INR,https://finance.yahoo.com/quote/FSL.NS/balance-sheet/,yfinance,
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,Industrials,Business Equipment & Supplies,"Kokuyo Camlin Limited engages in the manufacturing, selling, and trading of scholastic, writing instruments, notebooks, marker pens, inks, fine-art colours and accessories, hobby colours, pencils and other stationery products in India. The company offers colour, drawing materials, canvases, kids, painting kits, brushes, hobby, mediums, sketchbooks, markers, and photo colours under the Camel brand name; and pencils and accessories, geometry box, adhesives, office supplies, markers and pens, notebooks, paper, and early learning products under the Camlin brand name. It also exports its products to SAARC countries, the Middle East, the Far East, Mauritius, Ghana, the United States, Canada, Australia, and Japan. The company was formerly known as Camlin Limited and changed its name to Kokuyo Camlin Limited in January 2012. The company was founded in 1931 and is based in Mumbai, India. Kokuyo Camlin Limited is a subsidiary of Kokuyo Co., Ltd.",0,8969165824.0,541044000.0,22482000.0,69186000.0,1340087000.0,545355000.0,343107000.0,43544000.0,58330000.0,4549805000.0,2025,INR,https://finance.yahoo.com/quote/KOKUYOCMLN.NS/balance-sheet/,yfinance,
AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,Technology,Communication Equipment,"Aksh Optifibre Limited designs, manufactures, and sells optical fiber cables in India and internationally. It operates through two segments, Manufacturing and Services. The company offers single-mode and multimode optical fibers; and optical fiber cables, such as duct, steel and glass-armored, fiber-to-the-home (FTTH), aerial, indoor, and special application cables for various applications in telecommunication networks. It also provides cable reinforcement solutions comprising fiber and aramid reinforcement plastic rods, teleglass water blocking yarns, and non-water blocking yarns/Teleglass SS; and network connectivity products, including work area outlet, patching, cross connect, optical fiber systems, and support structures, as well as patch cords, cables, and cable assemblies; impregnated glass roving reinforcement; and ophthalmic lens. In addition, the company offers various services, such as 1 Stopaksh, an e-governance solution provider; Fibre to home service, an access technology utilizing an optical network architecture optimized for delivery of telephony, packet data, and video to the home; turnkey project that offers an integrated set of components, systems, engineering and installations for projects in the field of premises, and transition from copper to optical fibre; and develops smart city projects. Aksh Optifibre Limited was incorporated in 1986 and is based in New Delhi, India.",1,893211776.0,990442000.0,2200000.0,14522000.0,2490652000.0,-191538000.0,-4003000.0,133530000.0,-259666000.0,2815485000.0,2025.0,INR,https://finance.yahoo.com/quote/AKSHOPTFBR.NS/balance-sheet/,yfinance,
CROMPTON,CROMPT GREA CON ELEC LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances","Crompton Greaves Consumer Electricals Limited manufactures and markets consumer electrical products in India. The company operates in two segments, Electrical Consumer Durables and Lighting Products. The company offers fans, such as ceiling, table, wall-mounted, pedestal, ventilating, kitchen tower, exhaust, and industrial fans; and agriculture, industrial, residential, compressor, specialty, and solar pumps. It also provides home appliances, such as air coolers and smart plugs; oil filled, heat convectors, halogen, quartz, and ceramic heaters; personal, tower, window, and desert coolers; storage, instant, immersion rods, and gas water heaters; room heaters; fabric care products; dry and steam irons; and OTG, air fryer, induction cooktop, rice cooker, sandwich maker, pop-up toaster, and electric kettle products. In addition, the company offers lighting products, such as bulbs, battens, ceiling lights, table tamps, outdoor lights, professional lighting products, led lights, and extension boards; and cooking, brewing, mixer and wet grinders, gas stoves, blenders, pressure cookers, cooktop products, and food preparation products; and chimneys, hobs, built-in dishwashers, and build in microwaves and ovens. Crompton Greaves Consumer Electricals Limited was incorporated in 2015 and is based in Mumbai, India.",0,155340587008.0,4785900000.0,27235500000.0,10648200000.0,21477200000.0,7374100000.0,9568300000.0,477900000.0,5559500000.0,63297800000.0,2025.0,INR,https://finance.yahoo.com/quote/CROMPTON.NS/balance-sheet/,yfinance,
PROCTER,PROCTER LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/PROCTER.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
CERA,CERA SANITARYWARE LTD,Industrials,Building Products & Equipment,"Cera Sanitaryware Limited manufactures, sells, and trades in building material products in India. The company offers sanitaryware comprising toilets, wash basins, cistern, seat covers, and fittings; faucets, showers, health faucets, and accessories; floor and wall tiles; shower partitions; kitchen sinks; and vanity cabinets and mirrors under the Senator, CERA Luxe, and CERA brands. It also exports its products. Cera Sanitaryware Limited was founded in 1980 and is headquartered in Ahmedabad, India.",0,67273314304.0,673665000.0,6112000.0,7007891000.0,3711730000.0,1220169000.0,3586906000.0,73324000.0,2464799000.0,18629668000.0,2025.0,INR,https://finance.yahoo.com/quote/CERA.NS/balance-sheet/,yfinance,
PARAS,PARAS DEF AND SPCE TECH L,Industrials,Aerospace & Defense,"Paras Defence and Space Technologies Limited designs, develops, manufactures, and tests defense and space engineering products and solutions in India and internationally. The company offers rugged networking and communication, rugged display and computing, and rugged command and control systems; mechanical products, including flow formed tubes; and avionic suites, as well as automated test equipment. It also provides diffractive gratings, Zerodur and metal mirrors, optical domes, gyro blocks, multifold and IR lenses, reflectors and coatings, deployable space antennas, CFRP structures for space applications, lens barrels, and ultra-precision manufacturing products; and rugged wired cabinets, shielded doors, honey comb air vents/filters, command and control console/systems, naval electronic time fuse, acoustic and magnetic sensing products, naval chart, other software modules, turnkey indigo simulator systems, transducer positioning systems and platforms, submarine winches, and titanium assemblies. In addition, the company provides high performance embedded computing systems, substitution sub-systems, tank imaging components and sub-assemblies, turret stabilization systems, tri-pods and quadri-pods, ARRV winch systems, and red dot reflex sight products; and heavy duty antenna mechanical structures, rugged COTS systems, data/video/image processing systems, rugged VME/VPX platforms, and active array radar cooling assemblies, as well as software development and system integration services. Additionally, it offers Electro-Magnetic Pulse shielded rooms and control centers, racks and cabinets, shielded doors, anechoic shielded chambers, EMP filters, shielded air vents and windows, EMP hardened products, and turnkey EMP projects. The company was formerly known as Paras Flowform Engineering Limited and changed its name to Paras Defence and Space Technologies Limited. Paras Defence and Space Technologies Limited was incorporated in 2009 and is based in Navi Mumbai, India",0,65759260672.0,240231000.0,129139000.0,743382000.0,1910120000.0,448291000.0,1026026000.0,40717000.0,634713000.0,8519594000.0,2025,INR,https://finance.yahoo.com/quote/PARAS.NS/balance-sheet/,yfinance,
BGRENERGY,BGR ENERGY SYSTEMS LTD,Industrials,Engineering & Construction,"BGR Energy Systems Limited, together with its subsidiaries, manufactures and sells capital equipment for power plants, petrochemical and process industries, and refineries in India and internationally. The company is involved in the provision of turnkey engineering, procurement, and construction services for power plants; and supply of sub and super critical steam turbines and generators, and single and multiple pressure level natural circulation heat recovery steam generators; and providing process coolers, finned tubes, radiator and compressors coolers, and tube bundles. It also offers turnkey solutions for EHV substations; optical fiber composite ground wire and optical line termination equipment; gas insulated switchgear substations; EHV transmission lines; plant electrical projects; and rural electrification, as well as power trading and balance of plant works for hydro projects. In addition, the company provides process equipment packages and systems, including phase separator system / skids, indirect water bath heater, gas conditioning, regulating and metering systems, knockout drums / scrubbers, and filter separators / dry gas filters; pipeline equipment; compressor packaging products; and storage tanks; deaerators, membrane based water treatment plant, membrane based desalination plants, effluent treatment and recycling plants, and condensate polishing units. In addition, it operates thermal power projects at Andhra Pradesh, Maharashtra, Tamil Nadu, Uttar Pradesh, and Chhattishgarh. BGR Energy Systems Limited was incorporated in 1985 and is based in Chennai, India.",1,23811149824.0,34712500000.0,6200000.0,515900000.0,57588500000.0,-18574300000.0,-3662300000.0,5939300000.0,-9724000000.0,47010800000.0,2025.0,INR,https://finance.yahoo.com/quote/BGRENERGY.NS/balance-sheet/,yfinance,
SUPREMEINF,SUPREME INFRA. LTD,Industrials,Engineering & Construction,"Supreme Infrastructure India Limited, together with its subsidiaries, engages in the engineering and construction of roads, highways, buildings, and bridges in India. The company also engages in railways, power, water-infrastructure and drainage, and other projects. In addition, it owns and operates ready mix concrete, wet mix plant, quarries, paver block unit, asphalt, and crushing plants. The company was incorporated in 1983 and is based in Mumbai, India.",1,7502837248.0,28583548000.0,0.0,13422000.0,88410367000.0,109656000.0,-357620000.0,13844921000.0,-14263154000.0,26703878000.0,2025.0,INR,https://finance.yahoo.com/quote/SUPREMEINF.NS/balance-sheet/,yfinance,
SECUREKLOUD,8K Miles Software Services Limited,Technology,IT Services,Provides cloud computing and enterprise mobility solutions.,1,0.0,620575000,0,1437000,370094000,-92967000,120092000,75542000,48784000,1660207000,2018,INR,Annual Report,SUCCESS_MANUAL,
ORIENTHOT,ORIENT HOTELS LTD,Consumer Cyclical,Lodging,"Oriental Hotels Limited owns, operates, and manages hotels and resorts in India and Hong Kong. The company's hotel portfolio includes the Taj Coromandel, Chennai; Taj Fisherman's Cove Resort & Spa, Chennai; Taj Malabar Resort & Spa, Cochin; Vivanta, Coimbatore; The Gateway Hotel, Pasumalai, Madurai; Gateway, Coonoor; and Vivanta, Old Port Road, Mangalore. It provides accommodation, restaurant, food, and catering services. Oriental Hotels Limited was incorporated in 1970 and is based in Chennai, India.",0,17542012928.0,1830996000.0,8301000.0,51902000.0,1640443000.0,996873000.0,1133043000.0,170138000.0,392060000.0,9499280000.0,2025,INR,https://finance.yahoo.com/quote/ORIENTHOT.NS/balance-sheet/,yfinance,
DCBBANK,DCB BANK LIMITED,Financial Services,Banks - Regional,"DCB Bank Limited provides various banking and financial products and services in India. It operates through Treasury Operations, Corporate/Wholesale Banking, Retail Banking, and Other Banking Operations segments. The company offers deposit products, including current and saving, NRI, recurring, and fixed deposit accounts; debit, travel smart, and credit cards; and payment services, such as bill/utility payment, remittances, tax payment, and POS terminal services, as well as IMPS, RTGS, NEFT, and UPI services. It also provides secured lending services, including loan against property, overdraft/working capital, co-lending, commercial vehicle, construction equipment and finance, dealer trade advances, kisan credit card, school finance, and retail microfinance; and home, auto, gold, tractor, and term loans, as well as ODTD services. In addition, the company offers corporate banking services, which include trade current accounts, foreign exchange, guarantee, import and export, letter of credit, supply chain, bill collection, and invoice discounting services; and capital management services comprising working capital and cash management services. Further, the company provides life, general, and health insurance products, as well as mutual funds; and locker facility and ASBA online services. DCB Bank Limited was incorporated in 1995 and is headquartered in Mumbai, India.",0,62658080768.0,74001786000.0,0.0,34512606000.0,0.0,-4410036000.0,,43640176000.0,6153347000.0,768097809000.0,2025,INR,https://finance.yahoo.com/quote/DCBBANK.NS/balance-sheet/,yfinance,
BAJAJCON,BAJAJ CONSUMER CARE LTD,Consumer Defensive,Household & Personal Products,"Bajaj Consumer Care Limited manufactures, markets, distributes, and sells hair care, cosmetics, toiletries, and other personal care products in India and internationally. The company offers hair oil and serum, shampoo, body lotion, and soap under the Bajaj Almond Drops brand name; and castor, coconut, virgin coconut, olive, kalonji, and jojoba oil under the Bajaj 100% Pure brand. It also provides face scrub, face wash, hand sanitizer, soap, cream, and face serum under the Bajaj Nomarks brand name; and hair masque, hair oil, argan oil, hair serum, and almond oil under the Natyv Soul brand name. In addition, the company offers hair oil under the Bajaj Jasmine and Bajaj Zero Grey brands, as well as Bajaj multipurpose sanitizer products; and other consumer care products under the Bajaj Gulab Jal, Bajaj 100% Pure Henna, Sarson Amla, Brahmi Amla, and Amla Aloe Vera brands. It serves customers in hair care, hair styling, and skin care categories through retail outlets serviced by its distribution network, including regional offices, carrying and forwarding agents, and distributors. The company was formerly known as Bajaj Corp Limited and changed its name to Bajaj Consumer Care Limited in January 2019. Bajaj Consumer Care Limited was founded in 1953 and is based in Mumbai, India.",0,61782466560.0,41686000.0,435654000.0,4521779000.0,1457524000.0,650983000.0,1634596000.0,5372000.0,1252625000.0,9010664000.0,2025,INR,https://finance.yahoo.com/quote/BAJAJCON.NS/balance-sheet/,yfinance,
MINDAIND,Uno Minda,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/MINDAIND.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
CAMS,COMPUTER AGE MNGT SER LTD,Technology,Information Technology Services,"Computer Age Management Services Limited provides registrar and transfer agency services, including data processing and its related activities to financial institutions in India. It provides MF Central, an investor platform for monitoring and managing mutual fund investments; myCAMS, a mobile app and portal for retail investors to manage and transact across multiple mutual funds; and digiLoan that enables investors to pledge mutual fund units digitally for loans. The company offers edge 360, a mobile app and portal for distributors and advisors, offering a platform for daily operations; GOCorp, a platform for institutional investors to easily transact across CAMS-managed mutual funds; CAMServ, a chatbot assisting customers with mutual-fund transactions for a smooth service experience; and eKYC solution simplifies mutual fund KYC for new investors with Aadhaar authentication. In addition, it provides CAMS WealthServ, a digital onboarding platform with a user-friendly interface and paperless processing for alternate investment funds and portfolio management services investors; Think360.ai propels BFSI enterprises with full stack data science and AI solutions; and Bima Central, an insurance platform providing policy holder services, renewal reminders, cover dashboard, downloads, and highlights. Further, it offers CAMSfinserv, an account aggregator platform; CAMS eNPS platform offers advanced subscriber experience with expertise in pension services for account opening, record keeping, and maintenance; CAMSPay, a platform for BFSI payments, offering same-day NAV processing and quick customer on-boarding; and Recon Dynamix, a no-human-touch reconciliation platform using pattern matching algorithms and automation for payments and transaction reconciliation, as well as Fintuple, a capital markets digital transformation partner; and Policy Genie that manages all insurance policies in one digital dashboard. The company was incorporated in 1988 and is based in Chennai, India.",0,192807944192.0,885189000.0,2625062000.0,6787092000.0,3308908000.0,4774214000.0,7048559000.0,84731000.0,4701938000.0,15974553000.0,2025,INR,https://finance.yahoo.com/quote/CAMS.NS/balance-sheet/,yfinance,
PFOCUS,Prime Focus Limited,Communication Services,Entertainment,Provides visual effects animation and post-production services.,1,0.0,22578600000,15891200000,2560900000,25060700000,5216800000,3328800000,2314000000,-1538800000,50145500000,2020,INR,Annual Report,SUCCESS_MANUAL,
KIRLOSENG,KIRLOSKAR OIL ENG LTD,Industrials,Specialty Industrial Machinery,"Kirloskar Oil Engines Limited manufactures and distributes diesel engines, agricultural pump sets, electric pump sets, power tillers, generating sets, and spares in India and internationally. It operates in three segments: Business to Business, Business to Customer, and Financial Services. The company offers power generation solutions, such as gensets, backup solutions, generator electrical, retrofit emission control device, and dual fuel kit for residential gensets, telecom, infrastructure, realty, hospitality, banks, defense, retail, healthcare, manufacturing, and data center; and industrial engines for excavation, construction, railways, mining, agriculture, fishery, defense, oil and gas, and fluid handling sectors. It also provides farm mechanization products, such as power tillers and weeders, rotary tillers, hand held tools, and allied products for agriculture sector; and water management solutions, such as diesel engines, electric and engine-based pumps, and alternators for retail, agriculture, and industrial sectors. In addition, the company offers annual maintenance contracts, spares, allied products, and after sales support services to customer support and service and retail channel sectors; and electric motors, organic waste, and firefighting solutions. Further, it provides financial services. The company was formerly known as Kirloskar Engines India Limited and changed its name to Kirloskar Oil Engines Limited in March 2010. Kirloskar Oil Engines Limited was founded in 1946 and is headquartered in Pune, India.",0,239654502400.0,58185300000.0,3574900000.0,14858500000.0,34492400000.0,-7389400000.0,12333500000.0,4418800000.0,4891500000.0,104802300000.0,2025,INR,https://finance.yahoo.com/quote/KIRLOSENG.NS/balance-sheet/,yfinance,
COFFEEDAY,Coffee Day Enterprises Limited,Consumer Cyclical,Restaurants,Operates the Cafe Coffee Day chain and exports coffee beans.,1,0.0,3264980000,0,21000000,304810000,7817730000,360880000,1050780000,-677140000,21661650000,2019,INR,Annual Report,SUCCESS_MANUAL,
ICIL,INDO COUNT INDUSTRIES LTD,Consumer Cyclical,Textile Manufacturing,"Indo Count Industries Limited manufactures and sells home textile products in India and internationally. The company offers bed sheets; fashion bedding products, such as matching and complementary sheets, comforters, duvet covers, quilts, pillows, shams, and skirts; utility bedding products comprising mattress pads, down alt comforters, filled pillows, and protectors; institutional bedding products, which include euro-shams, and bedding products, such as flat sheets, printed bed sheets, fitted sheets, and bed skirts/valances. It sells its products under the Pure Earth, Boutique Living, Heirlooms of India, The Pure Collection, Atlas, Linen Closet, and Simply-put brands. The company sells its products through multi brand outlets, large format stores, and e-commerce platforms, as well as showrooms. Indo Count Industries Limited was incorporated in 1988 and is based in Mumbai, India.",0,53896527872.0,14487225000.0,2899057000.0,2432478000.0,13139564000.0,3941429000.0,5669625000.0,1168079000.0,2460040000.0,42596188000.0,2025,INR,https://finance.yahoo.com/quote/ICIL.NS/balance-sheet/,yfinance,
TRENT,TRENT LTD,Consumer Cyclical,Apparel Retail,"Trent Limited engages in the retailing and trading of apparels, footwear, accessories, food, grocery, and non-food products in India. The company provides apparel, footwear, and accessories for men, women, and children, as well as furnishings, decor, and a range of home accessories under the Westside brand; apparels and footwear for men, women, and children under the Zudio brand; ethnic apparels, beauty products, and accessories under the Utsa brand; and luxurious occasion and ethnic wear for men and women under the Samoh brand. Additionally, it operates a youth-focused fashion brand, called, Burnt Toast. It also operates Star Hypermarket, a convenience store chain that offers a range of products, including staple foods, beverages, health and beauty products, apparel, home furnishings, vegetables, fruits, dairy, and non-vegetarian products; and Booker Wholesale, a cash and carry chain of stores, which provides various products, such as staple foods, beverages, health and beauty products, dairy, non-vegetarian products, and non-food products to caterers, retailers, and other businesses. In addition, the company engages in the operation of StarQuik for online grocery retailing; provision of business support and outsourcing services relating to accounting, merchandising, human resources, payroll, sourcing, warehousing, distribution, etc.; and franchisee business, as well as designing, development, and manufacture of apparel and apparel related products. Further, it sells its products online through Westside.com, Tata CliQ, and Tata Neu, as well as My Star App. Trent Limited was incorporated in 1952 and is based in Mumbai, India.",0,1377656111104.0,22371900000.0,1155600000.0,9731600000.0,20106900000.0,16609000000.0,30642400000.0,1385900000.0,15467200000.0,94196400000.0,2025.0,INR,https://finance.yahoo.com/quote/TRENT.NS/balance-sheet/,yfinance,
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,Technology,Information Technology Services,"Happiest Minds Technologies Limited provides information technology (IT) solutions and services in India, the Americas, Australia, Europe, Asia, the Middle East, and Africa. It operates through three segments: Infrastructure Management and Security Services (IMSS); Product and Digital Engineering Services (PDES); and Generative AI Business Services (GBS). The IMSS segment provides integrated end-to-end infrastructure and security solutions comprising advisory, transformation, and managed operations; end-to-end gen AI-enabled solutions, such as infrastructure assessments and cloud migration, AI-powered threat detection, and continuous security monitoring; cloud and data center, databases and application platforms, digital workplace, enterprise networking, and IT services and operations management tools and platforms; strategy and consulting, and managed security; and identify security, cloud infrastructure protection, threat and vulnerability, and OT security solutions. The GBS segment offers consulting, engineering, testing, infrastructure management and support, and pre-built solutions/companions; and AI services, AI-powered applications, and customized generative AI models. The PDES segment provides business and IT consulting; marketing analytics; digital process automation for front, mid, and back-office operations; analytics and visualization; business-specific application development, maintenance, and support; intelligent test automation and engineering; and digital front door, healthcare enterprises connecting, healthcare data democratization and RWE, operational of DCT/digital trials, medical device engineering, cybersecurity in healthcare, core system modernization, and semantic interoperability services. This segment also offers product engineering, open-source stack, mobility, data analytics and business intelligence, accessibility, edtech compliance, integration, education CRM, Generative AI, digital process automation, cybersecurity, and personalized content services. The company was incorporated in 2011 and is headquartered in Bengaluru, India.",0,56148881408.0,12435800000.0,10007800000.0,6658900000.0,12079000000.0,2364200000.0,4436500000.0,994900000.0,1846600000.0,33590600000.0,2025.0,INR,https://finance.yahoo.com/quote/HAPPSTMNDS.NS/balance-sheet/,yfinance,
GOCOLORS,GO FASHION INDIA LTD,Consumer Cyclical,Apparel Retail,"Go Fashion (India) Limited engages in designing, developing, sourcing, marketing, and retailing of women's and girl's bottom-wear products under the Go Colors brand in India. Its bottom-wear products include churidars, leggings, harem pants, patialas, palazzos, salwars, culottes, pants, trousers, joggers, capris, treggings, shorts, and jeggings in various categories, such as ethnic wear, western wear, fusion style, athleisure, denims, lounge wear, plus sizes, and girl's wear. The company also sells its products through retail and department stores, exclusive business outlets, and multi-brand outlets, as well as through its website and online marketplaces. Go Fashion (India) Limited was incorporated in 2010 and is headquartered in Chennai, India.",0,15397998592.0,5070033000.0,7856000.0,2472366000.0,1601520000.0,1987618000.0,2931624000.0,461638000.0,934987000.0,12803122000.0,2025.0,INR,https://finance.yahoo.com/quote/GOCOLORS.NS/balance-sheet/,yfinance,
VAKRANGEE,Vakrangee Limited,Technology,IT Services,"Provides digital convenience stores offering banking, insurance, e-governance, and e-commerce services.",1,0.0,0,0,7024469000,3864270000,4999044000,9801758000,78715000,6626210000,29761490000,2018,INR,Annual Report,SUCCESS_MANUAL,
CHEMCON,CHEMCON SPECIAL CHEM LTD,Basic Materials,Specialty Chemicals,"Chemcon Speciality Chemicals Limited engages in the manufacture and sale of specialty chemicals for pharmaceutical, agro-chemical, textile, personal care, construction, automotive, electronics, silanes, and oilfield chemicals industries in India and internationally. The company offers oilfield chemicals, including calcium bromide liquid, calcium bromide powder, sodium bromide solution, and zinc bromide solution; pharmaceutical chemicals, such as hexamethyl disilazane, trimethyl chlorosilane, hexamethyl disiloxane, bromobenzene, dibromomethane, and chloromethyl isopropyl carbonate; silanes comprising hexamethyl disilazane, trimethyl chlorosilane, and hexamethyl disiloxane; agro chemicals, including bromobenzene, ammonium chloride, and dibromomethane; and fragrance chemicals. It also provides contract development and manufacturing services. The company was incorporated in 1988 and is based in Vadodara, India.",0,6010731520.0,246899000.0,83000.0,329096000.0,476861000.0,405170000.0,471069000.0,34489000.0,244521000.0,5539398000.0,2025,INR,https://finance.yahoo.com/quote/CHEMCON.NS/balance-sheet/,yfinance,
BAJAJFINSV,BAJAJ FINSERV LTD.,Financial Services,Financial Conglomerates,"Bajaj Finserv Ltd., through its subsidiaries, provides financial services in India. The company operates through Life Insurance, General Insurance, Windmill, Retail Financing, and Investments and Others segments. It offers personal, business, home, home renovation, commercial, car, and gold loans; two- and three-wheeler loans; mortgages; education loans; unsecured and secured loans to small and medium-sized enterprises and professionals, as well as micro, small and medium enterprises; loans against properties, securities, car, mutual funds, bonds, and insurance policy; financing for products, such as consumer electronics, digital, lifecare, furniture, etc.; developer financing; and lease rental discounting products. The company also provides investment products, including fixed deposits, systematic deposit plans, and mutual funds; savings products; life, health, motor, fire, engineering, liabilities, marine, crop, car, two-wheeler, pet, home, travel, and personal accident insurance products; wealth management and retirement planning services; healthcare services comprising wellness, outpatient, and inpatient services; and wallets and credit cards. In addition, it offers pocket subscription plans; bill and recharge services; digital technology services; and trading and demat account, stock broking, margin trading, and HNI and retail broking services, as well as gold loans. Further, the company owns and operates 138 windmills with total installed capacity of 65.2 megawatts. Bajaj Finserv Ltd. was incorporated in 2007 and is based in Pune, India.",0,2902812262400.0,2844515200000.0,23022600000.0,913385500000.0,0.0,-621132500000.0,542149967872.0,243097000000.0,88723100000.0,6522316100000.0,2025,INR,https://finance.yahoo.com/quote/BAJAJFINSV.NS/balance-sheet/,yfinance,
